State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-01-27_23:00:00,2022-01-28_00:00:00,F32,11,32849,33422,234,13,5,0,94,10,1,450
Running,2022-01-28_00:00:00,2022-01-28_01:00:00,F32,11,32726,33384,251,19,3,2,104,27,1,502
Running,2022-01-28_01:00:00,2022-01-28_02:00:00,F32,11,32717,33373,269,16,3,1,80,22,2,532
Running,2022-01-28_02:00:00,2022-01-28_03:00:00,F32,11,32772,33420,247,22,8,1,73,23,2,519
Running,2022-01-28_03:00:00,2022-01-28_04:00:00,F32,11,32760,33379,254,20,9,4,61,24,0,501
Running,2022-01-28_04:00:00,2022-01-28_05:00:00,F32,11,32784,33419,248,18,4,1,71,37,2,502
Running,2022-01-28_05:00:00,2022-01-28_06:00:00,F32,11,32730,33382,262,26,5,0,81,29,1,510
Running,2022-01-28_06:00:00,2022-01-28_07:00:00,F32,11,32706,33396,264,21,5,2,79,24,1,558
Running,2022-01-28_07:00:00,2022-01-28_08:00:00,F32,11,32577,33362,255,26,4,1,119,45,2,588
Running,2022-01-28_08:00:00,2022-01-28_08:39:48,F32,11,21636,22159,164,19,2,0,55,17,0,430
Running,2022-01-28_08:40:15,2022-01-28_08:43:18,F32,11,1496,1539,18,17,0,1,4,4,0,16,1
Running,2022-01-28_08:44:05,2022-01-28_09:00:00,F32,11,8567,8713,44,13,0,9,22,15,0,87
Running,2022-01-28_09:00:00,2022-01-28_10:00:00,F32,11,32815,33433,252,56,3,47,84,66,0,362
Running,2022-01-28_10:00:00,2022-01-28_10:28:01,F32,11,15382,15635,116,29,4,17,35,34,0,134
Running,2022-01-28_10:30:02,2022-01-28_11:00:00,F32,11,15762,16545,130,47,15,4,63,59,1,594
Running,2022-01-28_11:00:00,2022-01-28_12:00:00,F32,11,32008,33391,282,90,32,6,166,138,0,951
Running,2022-01-28_12:00:00,2022-01-28_13:00:00,F32,11,32199,33443,255,70,14,1,224,111,3,821
Running,2022-01-28_13:00:00,2022-01-28_14:00:00,F32,11,32558,33406,259,73,12,2,149,117,1,494
Running,2022-01-28_14:00:00,2022-01-28_15:00:00,F32,11,32719,33384,265,24,6,1,161,35,5,433
Running,2022-01-28_15:00:00,2022-01-28_16:00:00,F32,11,31482,32210,264,20,9,3,248,22,4,422
Running,2022-01-28_16:00:00,2022-01-28_17:00:00,F32,11,32714,33429,252,28,7,2,154,41,2,481
Running,2022-01-28_17:00:00,2022-01-28_17:03:30,F32,11,1913,1950,8,0,1,1,8,0,0,27
Running,2022-01-28_17:04:39,2022-01-28_18:00:00,F32,11,29995,30395,219,8,5,19,156,34,0,178
Running,2022-01-28_18:00:00,2022-01-28_19:00:00,F32,11,33113,33484,228,8,4,14,100,43,0,202
Running,2022-01-28_19:00:00,2022-01-28_20:00:00,F32,11,33090,33448,240,7,2,11,95,40,0,203
Running,2022-01-28_20:00:00,2022-01-28_21:00:00,F32,11,33138,33478,234,8,3,12,109,32,0,176
Running,2022-01-28_21:00:00,2022-01-28_22:00:00,F32,11,33007,33436,236,11,4,22,113,33,4,242
Running,2022-01-28_22:00:00,2022-01-28_23:00:00,F32,11,33091,33490,221,13,8,15,117,28,0,218
Running,2022-01-28_23:00:00,2022-01-29_00:00:00,F32,11,33149,33445,243,7,2,16,100,32,0,139
Running,2022-01-29_00:00:00,2022-01-29_01:00:00,F32,11,33118,33463,249,9,9,17,93,31,1,185
Running,2022-01-29_01:00:00,2022-01-29_02:00:00,F32,11,33030,33412,242,22,4,15,74,41,0,226
Running,2022-01-29_02:00:00,2022-01-29_03:00:00,F32,11,33175,33469,223,9,2,10,79,27,1,166
Running,2022-01-29_03:00:00,2022-01-29_04:00:00,F32,11,33170,33421,238,16,6,13,66,27,0,123
Running,2022-01-29_04:00:00,2022-01-29_05:00:00,F32,11,33190,33443,268,14,12,15,72,16,0,124
Running,2022-01-29_05:00:00,2022-01-29_06:00:00,F32,11,33133,33419,236,19,7,13,66,18,0,163
Running,2022-01-29_06:00:00,2022-01-29_07:00:00,F32,11,33177,33463,239,16,8,23,56,19,0,164
Running,2022-01-29_07:00:00,2022-01-29_08:00:00,F32,11,33080,33416,242,25,1,16,77,53,0,164
Running,2022-01-29_08:00:00,2022-01-29_09:00:00,F32,11,33028,33415,251,16,1,20,89,31,0,230
Running,2022-01-29_09:00:00,2022-01-29_10:00:00,F32,11,32998,33358,244,12,4,27,85,44,1,187
Running,2022-01-29_10:00:00,2022-01-29_11:00:00,F32,11,32923,33357,253,19,12,13,77,31,0,282
Running,2022-01-29_11:00:00,2022-01-29_12:00:00,F32,11,32633,33082,240,26,6,27,77,38,1,274
Running,2022-01-29_12:00:00,2022-01-29_13:00:00,F32,11,32624,33044,245,18,6,15,71,42,1,267
Running,2022-01-29_13:00:00,2022-01-29_14:00:00,F32,11,31995,32376,263,24,3,20,86,43,0,205
Running,2022-01-29_14:00:00,2022-01-29_15:00:00,F32,11,32895,33328,241,23,5,17,89,37,0,262
Running,2022-01-29_15:00:00,2022-01-29_16:00:00,F32,11,32959,33251,240,25,5,20,80,25,0,137
Running,2022-01-29_16:00:00,2022-01-29_17:00:00,F32,11,33044,33369,250,16,3,33,95,25,0,153
Running,2022-01-29_17:00:00,2022-01-29_18:00:00,F32,11,32967,33331,257,28,4,36,112,27,0,157
Running,2022-01-29_18:00:00,2022-01-29_19:00:00,F32,11,32999,33384,258,20,7,20,136,20,0,182
Running,2022-01-29_19:00:00,2022-01-29_20:00:00,F32,11,32912,33358,254,16,4,28,175,32,0,191
Running,2022-01-29_20:00:00,2022-01-29_21:00:00,F32,11,33051,33419,243,24,5,23,123,21,0,172
Running,2022-01-29_21:00:00,2022-01-29_22:00:00,F32,11,32929,33352,268,37,2,27,123,31,0,203
Running,2022-01-29_22:00:00,2022-01-29_23:00:00,F32,11,33022,33383,269,22,3,23,142,22,1,148
Running,2022-01-29_23:00:00,2022-01-30_00:00:00,F32,11,33051,33365,246,17,1,19,140,14,0,123
Running,2022-01-30_00:00:00,2022-01-30_01:00:00,F32,11,32965,33417,242,110,1,22,204,23,0,92
Running,2022-01-30_01:00:00,2022-01-30_02:00:00,F32,11,32928,33418,262,103,3,21,261,22,0,80
Running,2022-01-30_02:00:00,2022-01-30_03:00:00,F32,11,33137,33411,257,19,5,11,142,19,0,78
Running,2022-01-30_03:00:00,2022-01-30_04:00:00,F32,11,33165,33411,249,9,10,3,112,18,0,94
Running,2022-01-30_04:00:00,2022-01-30_05:00:00,F32,11,33153,33451,246,21,4,11,144,29,2,87
Running,2022-01-30_05:00:00,2022-01-30_06:00:00,F32,11,33147,33418,241,12,8,5,121,20,0,105
Running,2022-01-30_06:00:00,2022-01-30_07:00:00,F32,11,33238,33452,262,10,3,5,94,7,0,95
Running,2022-01-30_07:00:00,2022-01-30_07:26:46,F32,11,12801,13022,91,6,0,2,164,14,0,35
Bypassing,2022-01-30_07:26:46,2022-01-30_07:40:51,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-30_07:40:51,2022-01-30_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-30_08:00:00,2022-01-30_08:07:18,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_08:07:18,2022-01-30_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_09:00:00,2022-01-30_09:04:34,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_09:04:34,2022-01-30_10:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_10:00:00,2022-01-30_11:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_11:00:00,2022-01-30_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_12:00:00,2022-01-30_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_13:00:00,2022-01-30_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_14:00:00,2022-01-30_15:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_15:00:00,2022-01-30_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_16:00:00,2022-01-30_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_17:00:00,2022-01-30_18:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_18:00:00,2022-01-30_19:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-30_19:00:00,2022-01-30_19:46:19,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-30_19:46:19,2022-01-30_19:52:33,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_19:52:33,2022-01-30_20:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:00:00,2022-01-30_20:26:54,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:26:54,2022-01-30_20:26:58,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:26:58,2022-01-30_20:29:12,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:29:12,2022-01-30_20:29:15,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:29:15,2022-01-30_20:29:46,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:29:46,2022-01-30_20:29:49,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:29:49,2022-01-30_20:37:02,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:37:02,2022-01-30_20:37:05,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:37:05,2022-01-30_20:38:13,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:38:13,2022-01-30_20:38:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:38:16,2022-01-30_20:39:35,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:39:35,2022-01-30_20:39:39,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:39:39,2022-01-30_20:44:26,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:44:26,2022-01-30_20:44:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:44:29,2022-01-30_20:45:58,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:45:58,2022-01-30_20:46:03,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:46:03,2022-01-30_20:47:27,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:47:27,2022-01-30_20:47:30,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:47:30,2022-01-30_20:47:39,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:47:39,2022-01-30_20:47:44,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:47:44,2022-01-30_20:47:55,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:47:55,2022-01-30_20:47:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:47:59,2022-01-30_20:48:20,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_20:48:20,2022-01-30_20:48:25,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_20:48:25,2022-01-30_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_21:00:00,2022-01-30_22:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_22:00:00,2022-01-30_22:19:50,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_22:19:50,2022-01-30_22:20:40,F32,11,230,363,64,0,1,34,18,79,0,1
Bypassing,2022-01-30_22:20:40,2022-01-30_22:26:53,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_22:26:53,2022-01-30_22:27:44,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_22:27:44,2022-01-30_22:59:16,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_22:59:16,2022-01-30_22:59:19,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_22:59:19,2022-01-30_22:59:50,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_22:59:50,2022-01-30_22:59:55,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_22:59:55,2022-01-30_23:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-30_23:00:00,2022-01-30_23:09:23,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-30_23:09:23,2022-01-31_00:00:00,F32,11,16886,20199,3089,23,8,2856,298,64,1,63
Running,2022-01-31_00:00:00,2022-01-31_01:00:00,F32,11,20624,24533,3503,16,8,3639,138,29,4,75
Running,2022-01-31_01:00:00,2022-01-31_02:00:00,F32,11,20457,24029,3716,17,6,3344,125,13,0,67
Running,2022-01-31_02:00:00,2022-01-31_03:00:00,F32,11,21037,24678,3932,10,8,3388,136,19,0,80
Running,2022-01-31_03:00:00,2022-01-31_04:00:00,F32,11,21244,24997,3846,11,9,3521,108,17,1,86
Running,2022-01-31_04:00:00,2022-01-31_05:00:00,F32,11,21261,24985,3862,12,8,3510,95,18,1,80
Running,2022-01-31_05:00:00,2022-01-31_06:00:00,F32,11,20925,24621,3852,12,12,3432,114,28,2,96
Running,2022-01-31_06:00:00,2022-01-31_07:00:00,F32,11,20597,24214,3844,4,5,3353,141,29,3,82
Running,2022-01-31_07:00:00,2022-01-31_08:00:00,F32,11,22315,24917,3221,16,0,2325,133,29,1,98
Running,2022-01-31_08:00:00,2022-01-31_09:00:00,F32,11,27575,27962,230,8,1,5,169,60,1,143
Running,2022-01-31_09:00:00,2022-01-31_09:49:54,F32,11,22980,23294,177,10,0,4,135,30,0,135
Running,2022-01-31_09:50:48,2022-01-31_10:00:00,F32,11,4176,4256,25,4,0,0,27,2,0,47
Running,2022-01-31_10:00:00,2022-01-31_11:00:00,F32,11,27528,27973,231,12,1,1,132,46,6,247
Running,2022-01-31_11:00:00,2022-01-31_11:45:51,F32,11,20544,21365,211,39,0,132,84,43,7,516
Running,2022-01-31_11:46:24,2022-01-31_12:00:00,F32,11,6196,6292,65,1,1,27,22,8,0,37
Running,2022-01-31_12:00:00,2022-01-31_13:00:00,F32,11,27607,28025,208,12,0,122,120,16,1,147
Running,2022-01-31_13:00:00,2022-01-31_14:00:00,F32,11,27501,27961,215,7,0,147,131,20,1,154
Running,2022-01-31_14:00:00,2022-01-31_15:00:00,F32,11,27528,28016,216,5,2,193,125,24,1,138
Running,2022-01-31_15:00:00,2022-01-31_16:00:00,F32,11,27504,27963,229,4,0,179,128,11,1,136
Running,2022-01-31_16:00:00,2022-01-31_17:00:00,F32,11,27493,28004,227,11,1,181,134,19,0,165
Running,2022-01-31_17:00:00,2022-01-31_18:00:00,F32,11,27489,27977,215,7,1,178,121,15,1,165
Running,2022-01-31_18:00:00,2022-01-31_19:00:00,F32,11,27524,27972,242,8,1,122,115,32,0,170
Running,2022-01-31_19:00:00,2022-01-31_20:00:00,F32,11,27527,27982,233,5,0,143,125,36,0,146
Running,2022-01-31_20:00:00,2022-01-31_21:00:00,F32,11,27454,27972,226,6,0,171,124,32,0,185
Running,2022-01-31_21:00:00,2022-01-31_22:00:00,F32,11,27330,27927,244,16,0,191,153,43,0,194
Running,2022-01-31_22:00:00,2022-01-31_23:00:00,F32,11,27385,27922,250,8,1,142,173,44,0,169
